type;repertoire;nom;lien;id;qte;rel_url;taille
f;/sites/team/achats/industrial/Archives/4210063431-hoerbiger-révision régulateur-ROC;"TR  Commande 4210063431 HOERBIGER FRANCE S A.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063431-hoerbiger-r%C3%A9vision%20r%C3%A9gulateur-ROC/TR%20%20Commande%204210063431%20HOERBIGER%20FRANCE%20S%20A.msg";1;48693ef3-a23a-495a-a65f-f2d118668ddb;/sites/team/achats/industrial/Archives/4210063431-hoerbiger-r%C3%A9vision%20r%C3%A9gulateur-ROC/TR%20%20Commande%204210063431%20HOERBIGER%20FRANCE%20S%20A.msg;150016
d;/sites/team/achats/industrial/Archives;"4210063860 - AERZEN - ROC - KIT DE REPARATION";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION";9;8edf3a54-7ab5-471d-bf65-3a9995ca2883;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION
f;/sites/team/achats/industrial/Archives/4210063860 - AERZEN - ROC - KIT DE REPARATION;"TR  ADISSEO LES ROCHES -  Commande 4210063860 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/TR%20%20ADISSEO%20LES%20ROCHES%20-%20%20Commande%204210063860%20.msg";1;c29f9e07-aac1-48b0-be21-14b91c45d459;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/TR%20%20ADISSEO%20LES%20ROCHES%20-%20%20Commande%204210063860%20.msg;217600
f;/sites/team/achats/industrial/Archives/4210063860 - AERZEN - ROC - KIT DE REPARATION;"Commande 4210063860 AERZEN-FRANCE MODIFIEE.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/Commande%204210063860%20AERZEN-FRANCE%20MODIFIEE.msg";1;b0d4a11d-2abc-4cf6-8f9c-1c003110f968;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/Commande%204210063860%20AERZEN-FRANCE%20MODIFIEE.msg;170496
f;/sites/team/achats/industrial/Archives/4210063860 - AERZEN - ROC - KIT DE REPARATION;"Commande 4210063860 AERZEN-FRANCE.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/Commande%204210063860%20AERZEN-FRANCE.msg";1;1611d219-6ca0-4cb7-a951-23f43c11ad56;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/Commande%204210063860%20AERZEN-FRANCE.msg;162816
f;/sites/team/achats/industrial/Archives/4210063860 - AERZEN - ROC - KIT DE REPARATION;"ADISSEO LES ROCHES -  Commande 4210063860 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/ADISSEO%20LES%20ROCHES%20-%20%20Commande%204210063860%20.msg";1;6ed35314-c994-4287-9917-79be0545f1eb;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/ADISSEO%20LES%20ROCHES%20-%20%20Commande%204210063860%20.msg;228352
f;/sites/team/achats/industrial/Archives/4210063860 - AERZEN - ROC - KIT DE REPARATION;"V CMDE N°4210063860 du 10 09 15.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/V%20CMDE%20N%C2%B04210063860%20du%2010%2009%2015.msg";1;4ed7bae8-7fcc-4dab-8be5-9832568156fb;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/V%20CMDE%20N%C2%B04210063860%20du%2010%2009%2015.msg;94208
f;/sites/team/achats/industrial/Archives/4210063860 - AERZEN - ROC - KIT DE REPARATION;"RE  V CMDE N°4210063860 du 10 09 15.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/RE%20%20V%20CMDE%20N%C2%B04210063860%20du%2010%2009%2015.msg";1;07515129-3bfd-49e6-b2be-b72dd7ff4661;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/RE%20%20V%20CMDE%20N%C2%B04210063860%20du%2010%2009%2015.msg;86528
f;/sites/team/achats/industrial/Archives/4210063860 - AERZEN - ROC - KIT DE REPARATION;"ADISSEO LES ROCHES - Commande 4210063860 MODIFIEE.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/ADISSEO%20LES%20ROCHES%20-%20Commande%204210063860%20MODIFIEE.msg";1;79e8dfef-4ea3-4c91-87ce-be1863076703;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/ADISSEO%20LES%20ROCHES%20-%20Commande%204210063860%20MODIFIEE.msg;226304
f;/sites/team/achats/industrial/Archives/4210063860 - AERZEN - ROC - KIT DE REPARATION;"offre de prix AERZEN.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/offre%20de%20prix%20AERZEN.msg";1;8f57a886-9115-4b4e-bcc7-c2035097a4d2;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/offre%20de%20prix%20AERZEN.msg;65536
f;/sites/team/achats/industrial/Archives/4210063860 - AERZEN - ROC - KIT DE REPARATION;"DA +devis.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/DA%20%2Bdevis.msg";1;a5d2fe0b-4066-4f10-b451-d1873d8dee3e;/sites/team/achats/industrial/Archives/4210063860%20-%20AERZEN%20-%20ROC%20-%20KIT%20DE%20REPARATION/DA%20%2Bdevis.msg;158208
d;/sites/team/achats/industrial/Archives;"4210064127 - BECK CRESPEL - REAPPRO MAG";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG";6;fd71740e-557c-40d3-a98d-3ae8cdc22f84;/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG
f;/sites/team/achats/industrial/Archives/4210064127 - BECK CRESPEL - REAPPRO MAG;"Commande 4210064127 BECK CRESPEL.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/Commande%204210064127%20BECK%20CRESPEL.msg";1;a4b1ea58-b93d-4c89-95c6-0c505d4b0667;/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/Commande%204210064127%20BECK%20CRESPEL.msg;180224
f;/sites/team/achats/industrial/Archives/4210064127 - BECK CRESPEL - REAPPRO MAG;"TR   Commande Beck Crespel n°15266 0017 Votre référence   4210064127.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/TR%20%20%20Commande%20Beck%20Crespel%20n%C2%B015266%200017%20Votre%20r%C3%A9f%C3%A9rence%20%20%204210064127.msg";1;7e6edc04-523c-4b83-9efd-1b23151a22c4;/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/TR%20%20%20Commande%20Beck%20Crespel%20n%C2%B015266%200017%20Votre%20r%C3%A9f%C3%A9rence%20%20%204210064127.msg;157696
f;/sites/team/achats/industrial/Archives/4210064127 - BECK CRESPEL - REAPPRO MAG;"FR 7013704.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/FR%207013704.msg";1;7f3ae09b-0bd9-44a7-ac82-5e9ba47db4c1;/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/FR%207013704.msg;137728
f;/sites/team/achats/industrial/Archives/4210064127 - BECK CRESPEL - REAPPRO MAG;"quotation n° 800804 15265 M1.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/quotation%20n%C2%B0%20800804%2015265%20M1.msg";1;94777d0f-0d37-4ba7-8d93-8169c110e326;/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/quotation%20n%C2%B0%20800804%2015265%20M1.msg;130048
f;/sites/team/achats/industrial/Archives/4210064127 - BECK CRESPEL - REAPPRO MAG;"GIE CASPER - Commande 4210064127 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/GIE%20CASPER%20-%20Commande%204210064127%20.msg";1;299b6203-a5f9-480e-9764-d617c50804ed;/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/GIE%20CASPER%20-%20Commande%204210064127%20.msg;233472
f;/sites/team/achats/industrial/Archives/4210064127 - BECK CRESPEL - REAPPRO MAG;"GIE CASPER - Demande de prix.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/GIE%20CASPER%20-%20Demande%20de%20prix.msg";1;89e5a92f-a4bf-42b9-98e6-eb697ffcbd12;/sites/team/achats/industrial/Archives/4210064127%20-%20BECK%20CRESPEL%20-%20REAPPRO%20MAG/GIE%20CASPER%20-%20Demande%20de%20prix.msg;154624
d;/sites/team/achats/industrial/Archives;"4210063998 - SOLYRO - 7016459";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459";8;6cacc936-d786-49b2-9ffa-3c75134a3e56;/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459
f;/sites/team/achats/industrial/Archives/4210063998 - SOLYRO - 7016459;"RE  Commande 4210063998 SOLYRO ROBINETTERIE INDUSTRIEL.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/RE%20%20Commande%204210063998%20SOLYRO%20ROBINETTERIE%20INDUSTRIEL.msg";1;07824bd2-7744-4504-8ef0-31ac002f0e04;/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/RE%20%20Commande%204210063998%20SOLYRO%20ROBINETTERIE%20INDUSTRIEL.msg;145920
f;/sites/team/achats/industrial/Archives/4210063998 - SOLYRO - 7016459;"RE  SOLYRO   Notre devis N° 1509AF033V0.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/RE%20%20SOLYRO%20%20%20Notre%20devis%20N%C2%B0%201509AF033V0.msg";1;3402c35c-0d8f-4c15-b714-52650463c47a;/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/RE%20%20SOLYRO%20%20%20Notre%20devis%20N%C2%B0%201509AF033V0.msg;88064
f;/sites/team/achats/industrial/Archives/4210063998 - SOLYRO - 7016459;"SOLYRO   Notre devis N° 1509AF033V1.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/SOLYRO%20%20%20Notre%20devis%20N%C2%B0%201509AF033V1.msg";1;e0c56db0-de95-4e74-9563-9f8fcd777b76;/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/SOLYRO%20%20%20Notre%20devis%20N%C2%B0%201509AF033V1.msg;178688
f;/sites/team/achats/industrial/Archives/4210063998 - SOLYRO - 7016459;"GIE CASPER - Demande de prix.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/GIE%20CASPER%20-%20Demande%20de%20prix.msg";1;7aa400cf-ac34-46a2-bf79-a8b3d3dd6829;/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/GIE%20CASPER%20-%20Demande%20de%20prix.msg;175616
f;/sites/team/achats/industrial/Archives/4210063998 - SOLYRO - 7016459;"SOLYRO   Notre devis N° 1509AF033V0.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/SOLYRO%20%20%20Notre%20devis%20N%C2%B0%201509AF033V0.msg";1;005529a5-8136-4cbf-a4b6-ab6680293024;/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/SOLYRO%20%20%20Notre%20devis%20N%C2%B0%201509AF033V0.msg;178688
f;/sites/team/achats/industrial/Archives/4210063998 - SOLYRO - 7016459;"SOLYRO   Notre AR de commande N° C1512558V0.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/SOLYRO%20%20%20Notre%20AR%20de%20commande%20N%C2%B0%20C1512558V0.msg";1;0a4da242-a257-4f3d-92b2-c25c1d759988;/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/SOLYRO%20%20%20Notre%20AR%20de%20commande%20N%C2%B0%20C1512558V0.msg;177152
f;/sites/team/achats/industrial/Archives/4210063998 - SOLYRO - 7016459;"Attached Image.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/Attached%20Image.msg";1;a2136965-eb74-4d2b-b6a0-ddeb41dbaf6d;/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/Attached%20Image.msg;141312
f;/sites/team/achats/industrial/Archives/4210063998 - SOLYRO - 7016459;"GIE CASPER - Commande 4210063998 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/GIE%20CASPER%20-%20Commande%204210063998%20.msg";1;07d61b33-0aba-454a-9ed9-f90a5d053e74;/sites/team/achats/industrial/Archives/4210063998%20-%20SOLYRO%20-%207016459/GIE%20CASPER%20-%20Commande%204210063998%20.msg;234496
d;/sites/team/achats/industrial/Archives;"4210063959 - Imprimerie DLT- ROC";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC";17;97f7d357-de1e-4571-9681-3cb189ae48be;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"ADISSEO LES ROCHES - Demande de prix - Bulletin de livraison.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix%20-%20Bulletin%20de%20livraison.msg";1;aef408db-4c8c-42da-a091-1b7c135c2270;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix%20-%20Bulletin%20de%20livraison.msg;214528
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"RE  bANDES BLEUES PERFOREES.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/RE%20%20bANDES%20BLEUES%20PERFOREES.msg";1;49d5ebbe-35ad-47e3-8a79-1fd3267cfd1a;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/RE%20%20bANDES%20BLEUES%20PERFOREES.msg;97280
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"TR  ADISSEO LES ROCHES - Demande de prix - Bulletin de livraison.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/TR%20%20ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix%20-%20Bulletin%20de%20livraison.msg";1;f6f2ab77-502a-4670-86c8-318e582c7c10;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/TR%20%20ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix%20-%20Bulletin%20de%20livraison.msg;290816
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"Commande 4210063959 IMPRIMERIE DE LA TOUR DAUPHINO.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Commande%204210063959%20IMPRIMERIE%20DE%20LA%20TOUR%20DAUPHINO.msg";1;0010dfb7-89d0-41bd-b3d4-3690c3dbc67a;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Commande%204210063959%20IMPRIMERIE%20DE%20LA%20TOUR%20DAUPHINO.msg;169472
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"ADISSEO LES ROCHES - Commande 4210063959 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/ADISSEO%20LES%20ROCHES%20-%20Commande%204210063959%20.msg";1;43b386db-9a9d-4857-9a2e-3ae96898b912;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/ADISSEO%20LES%20ROCHES%20-%20Commande%204210063959%20.msg;227328
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"bANDES BLEUES PERFOREES.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/bANDES%20BLEUES%20PERFOREES.msg";1;295bbc58-98cc-4f8e-8268-47a9fa581633;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/bANDES%20BLEUES%20PERFOREES.msg;74240
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"Re  ADISSEO LES ROCHES - Commande 4210063959.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Re%20%20ADISSEO%20LES%20ROCHES%20-%20Commande%204210063959.msg";1;972f8bd8-934d-4d5a-b0f4-4b5afa0d1b3e;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Re%20%20ADISSEO%20LES%20ROCHES%20-%20Commande%204210063959.msg;98304
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"Devis.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Devis.msg";1;0f0d02cb-49e3-44f6-9dd1-6d41048aed18;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Devis.msg;175616
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"carte visite Fuchs.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/carte%20visite%20Fuchs.msg";1;7c46d623-a902-482d-b13e-9639219aa7e8;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/carte%20visite%20Fuchs.msg;721408
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"Carte de visite Alain FUCHS.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Carte%20de%20visite%20Alain%20FUCHS.msg";1;cfaa2c16-f0b1-492f-9591-9d5f670c431f;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Carte%20de%20visite%20Alain%20FUCHS.msg;285184
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"DA pour cartes de visite A  FUCHS.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/DA%20pour%20cartes%20de%20visite%20A%20%20FUCHS.msg";1;735c7a29-c6a1-4de5-b969-9f88b536606e;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/DA%20pour%20cartes%20de%20visite%20A%20%20FUCHS.msg;80384
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"Re  ADISSEO LES ROCHES - Demande de prix.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Re%20%20ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix.msg";1;445a2b53-3953-4306-9d1a-aade627b8037;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Re%20%20ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix.msg;107008
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"Fwd  carte visite Fuchs.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Fwd%20%20carte%20visite%20Fuchs.msg";1;6853ea2b-9703-43dd-9ba8-ae87bfb267ea;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Fwd%20%20carte%20visite%20Fuchs.msg;75776
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"ADISSEO LES ROCHES - Demande de prix.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix.msg";1;58391834-76db-4f1a-9624-d882a4b2250f;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix.msg;424448
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"Bulletin de livraison.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Bulletin%20de%20livraison.msg";1;50a284e2-e375-4a27-b751-eed82a2e743e;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Bulletin%20de%20livraison.msg;156160
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"Re  TR  ADISSEO LES ROCHES - Demande de prix - Bulletin de livraison.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Re%20%20TR%20%20ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix%20-%20Bulletin%20de%20livraison.msg";1;310d490f-72a3-4a10-836b-f2da0325c03a;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/Re%20%20TR%20%20ADISSEO%20LES%20ROCHES%20-%20Demande%20de%20prix%20-%20Bulletin%20de%20livraison.msg;109056
f;/sites/team/achats/industrial/Archives/4210063959 - Imprimerie DLT- ROC;"RE  carte visite Fuchs.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/RE%20%20carte%20visite%20Fuchs.msg";1;fe3c7a5a-533d-4f19-87f0-f81efd992d39;/sites/team/achats/industrial/Archives/4210063959%20-%20Imprimerie%20DLT-%20ROC/RE%20%20carte%20visite%20Fuchs.msg;55808
d;/sites/team/achats/industrial/Archives;"4210064091 - GUIFFRAY - ROC - REAPPRO MAG";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG";5;82d8b198-21f2-4b95-a468-3e25f0b0d63e;/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG
f;/sites/team/achats/industrial/Archives/4210064091 - GUIFFRAY - ROC - REAPPRO MAG;"ADISSEO LES ROCHES -  Commande 4210064091 .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/ADISSEO%20LES%20ROCHES%20-%20%20Commande%204210064091%20.msg";1;855125de-4248-48ab-b0ba-5836480ce37a;/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/ADISSEO%20LES%20ROCHES%20-%20%20Commande%204210064091%20.msg;229376
f;/sites/team/achats/industrial/Archives/4210064091 - GUIFFRAY - ROC - REAPPRO MAG;"GUIFFRAY Commande  CV15090384   4210064091.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/GUIFFRAY%20Commande%20%20CV15090384%20%20%204210064091.msg";1;f39101f8-29ef-41cd-8070-75b6ca1808ce;/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/GUIFFRAY%20Commande%20%20CV15090384%20%20%204210064091.msg;123392
f;/sites/team/achats/industrial/Archives/4210064091 - GUIFFRAY - ROC - REAPPRO MAG;"RE  Commande 4210064091 GUIFFRAY cie.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/RE%20%20Commande%204210064091%20GUIFFRAY%20cie.msg";1;131e5c28-7e75-4e5e-88a1-88813540a90f;/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/RE%20%20Commande%204210064091%20GUIFFRAY%20cie.msg;146432
f;/sites/team/achats/industrial/Archives/4210064091 - GUIFFRAY - ROC - REAPPRO MAG;"FR 7020332 - 7020337.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/FR%207020332%20-%207020337.msg";1;83584dfb-46e6-47d8-8ba9-9d4ce212aaea;/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/FR%207020332%20-%207020337.msg;215552
f;/sites/team/achats/industrial/Archives/4210064091 - GUIFFRAY - ROC - REAPPRO MAG;"Commande 4210064091 GUIFFRAY cie.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/Commande%204210064091%20GUIFFRAY%20cie.msg";1;b15cbafa-e31b-4c35-bbc8-dd68085b4765;/sites/team/achats/industrial/Archives/4210064091%20-%20GUIFFRAY%20-%20ROC%20-%20REAPPRO%20MAG/Commande%204210064091%20GUIFFRAY%20cie.msg;178688
d;/sites/team/achats/industrial/Archives;"Nouveau dossier";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/Nouveau%20dossier";0;d8a5dbea-18cd-4641-880c-3eb1ab3ea54f;/sites/team/achats/industrial/Archives/Nouveau%20dossier
